Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Daily),Environment:Site Outdoor Air Dewpoint Temperature [C](Daily),Environment:Site Outdoor Air Wetbulb Temperature [C](Daily),Environment:Site Diffuse Solar Radiation Rate per Area [W/m2](Daily),Environment:Site Direct Solar Radiation Rate per Area [W/m2](Daily),Environment:Site Solar Azimuth Angle [deg](Daily),Environment:Site Solar Altitude Angle [deg](Daily),MYDHW_0_WATERHEATER:Water Heater Heating Energy [J](Daily),SCENARIO_2_WATERHEATER:Water Heater Heating Energy [J](Daily),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),Electricity:Facility [J](Hourly) 
 12/13  15:00:00,,,,,,,,,,0.0,0.0,6069056.450020859 
 12/13  16:00:00,,,,,,,,,,0.0,0.0,3339296.514321888 
 12/13  17:00:00,,,,,,,,,,0.0,0.0,3339296.514321888 
 12/13  18:00:00,,,,,,,,,,0.0,0.0,6272893.142061636 
 12/13  19:00:00,,,,,,,,,,0.0,0.0,6272802.34423624 
 12/13  20:00:00,,,,,,,,,,62079104.99451555,0.0,6272333.893555142 
 12/13  21:00:00,,,,,,,,,,61763476.839678854,0.0,4808133.019630773 
 12/13  22:00:00,,,,,,,,,,64446094.82228078,0.0,4787731.329480744 
 12/13  23:00:00,,,,,,,,,,70131607.07380536,0.0,6241938.5082227085 
 12/13  24:00:00,11.128645833333332,10.1984375,10.602838629162562,1.7786458333333333,0.0,174.13669500903248,-20.351594889527345,35996882.47487316,0.0,81148034.41988865,0.0,6241269.584239892 
 12/14  01:00:00,,,,,,,,,,99183504.87920655,0.0,3339296.514321888 
 12/14  02:00:00,,,,,,,,,,103465915.67958264,0.0,3339296.514321888 
 12/14  03:00:00,,,,,,,,,,121169473.57569034,0.0,3339296.514321888 
 12/14  04:00:00,,,,,,,,,,136293509.96504575,0.0,5993994.486791255 
 12/14  05:00:00,,,,,,,,,,133724932.7063892,0.0,3339296.514321888 
 12/14  06:00:00,,,,,,,,,,135486154.74574342,0.0,3339296.514321888 
 12/14  07:00:00,,,,,,,,,,143270874.53562993,0.0,6241630.941767909 
 12/14  08:00:00,,,,,,,,,,61168592.11536399,0.0,6241611.698558001 
 12/14  09:00:00,,,,,,,,,,68241478.99575236,0.0,6407911.995067436 
 12/14  10:00:00,,,,,,,,,,61027652.75187297,0.0,6408487.854009811 
 12/14  11:00:00,,,,,,,,,,48894349.236015394,0.0,3339296.514321888 
 12/14  12:00:00,,,,,,,,,,39679321.9183259,0.0,3339296.514321888 
 12/14  13:00:00,,,,,,,,,,33407931.70986183,0.0,6069227.993800757 
 12/14  14:00:00,,,,,,,,,,31633959.839721546,0.0,3339296.514321888 
 12/14  15:00:00,,,,,,,,,,34086308.82991285,0.0,6069154.349877248 
 12/14  16:00:00,,,,,,,,,,44741367.51325149,0.0,3339296.514321888 
 12/14  17:00:00,,,,,,,,,,58305244.32694654,0.0,6068600.356225198 
 12/14  18:00:00,,,,,,,,,,62177528.69873156,0.0,3339296.514321888 
 12/14  19:00:00,,,,,,,,,,54969744.32797511,0.0,6272901.499685388 
 12/14  20:00:00,,,,,,,,,,154939919.27381614,0.0,6272810.658451473 
 12/14  21:00:00,,,,,,,,,,162579053.76570362,0.0,6272363.965288449 
 12/14  22:00:00,,,,,,,,,,164903721.1888596,0.0,3741455.5922497856 
 12/14  23:00:00,,,,,,,,,,183447227.15870008,0.0,5839513.316982545 
 12/14  24:00:00,7.1765625,4.126041666666667,5.736028668717027,12.3046875,85.15885416666667,174.03061143840114,-20.41344670206879,33651978.6622422,0.0,192228031.38961655,0.0,6241573.894242501 
 12/15  01:00:00,,,,,,,,,,194239406.25927207,0.0,3339296.514321888 
 12/15  02:00:00,,,,,,,,,,200793793.7983159,0.0,3339296.514321888 
 12/15  03:00:00,,,,,,,,,,204685129.29356113,0.0,5993785.266273646 
 12/15  04:00:00,,,,,,,,,,214655242.52196872,0.0,3339296.514321888 
 12/15  05:00:00,,,,,,,,,,216735295.1045118,0.0,3339296.514321888 
 12/15  06:00:00,,,,,,,,,,220406269.1250949,0.0,5993906.4866044 
 12/15  07:00:00,,,,,,,,,,221163855.7843969,0.0,3339296.514321888 
 12/15  08:00:00,,,,,,,,,,122605008.83922733,0.0,6241223.656322431 
 12/15  09:00:00,,,,,,,,,,116726090.46718648,0.0,6407686.335644154 
 12/15  10:00:00,,,,,,,,,,107864623.0186421,0.0,6407849.153035482 
 12/15  11:00:00,,,,,,,,,,104078925.94814682,0.0,3339296.514321888 
 12/15  12:00:00,,,,,,,,,,97374344.34724574,0.0,6069136.534654774 
 12/15  13:00:00,,,,,,,,,,103785821.35685086,0.0,3339296.514321888 
 12/15  14:00:00,,,,,,,,,,110210144.114703,0.0,6069174.454587128 
 12/15  15:00:00,,,,,,,,,,106185722.38272049,0.0,3339296.514321888 
 12/15  16:00:00,,,,,,,,,,102850921.16389073,0.0,5218856.89617664 
 12/15  17:00:00,,,,,,,,,,111816329.87070195,0.0,4189104.156554279 
 12/15  18:00:00,,,,,,,,,,114240410.91658592,0.0,6272280.547544157 
 12/15  19:00:00,,,,,,,,,,110103272.92718028,0.0,4665144.87957919 
 12/15  20:00:00,,,,,,,,,,205555974.8953851,0.0,4946082.202776073 
 12/15  21:00:00,,,,,,,,,,196145273.85988683,0.0,6272491.160581015 
 12/15  22:00:00,,,,,,,,,,198521299.72356108,0.0,6241922.782021463 
 12/15  23:00:00,,,,,,,,,,197070633.53922737,0.0,4654415.991955526 
 12/15  24:00:00,3.9953124999999994,0.3546875,2.5393345601992627,14.627604166666666,74.81510416666667,173.92335039546788,-20.468749802783993,33426431.36523346,0.0,189826054.94018546,0.0,4926163.019543688 
 12/16  01:00:00,,,,,,,,,,187520197.2656144,0.0,5659520.288463963 
 12/16  02:00:00,,,,,,,,,,189653040.37739742,0.0,3673474.24795287 
 12/16  03:00:00,,,,,,,,,,188574962.65278202,0.0,3339296.514321888 
 12/16  04:00:00,,,,,,,,,,190566839.45179415,0.0,3339296.514321888 
 12/16  05:00:00,,,,,,,,,,179831993.55090052,0.0,5993998.603235394 
 12/16  06:00:00,,,,,,,,,,188370451.4973792,0.0,3339296.514321888 
 12/16  07:00:00,,,,,,,,,,187300237.78918022,0.0,6241832.05467557 
 12/16  08:00:00,,,,,,,,,,90614801.4079682,0.0,3339296.514321888 
 12/16  09:00:00,,,,,,,,,,94586905.97253245,0.0,6408132.164003486 
 12/16  10:00:00,,,,,,,,,,90247337.97832824,0.0,6407706.714389322 
 12/16  11:00:00,,,,,,,,,,94122885.34638104,0.0,6068856.737952888 
 12/16  12:00:00,,,,,,,,,,75597699.75027843,0.0,3339296.514321888 
 12/16  13:00:00,,,,,,,,,,58712251.681227386,0.0,6069198.068117968 
 12/16  14:00:00,,,,,,,,,,52382157.84261404,0.0,3339296.514321888 
 12/16  15:00:00,,,,,,,,,,47705054.112847306,0.0,3339296.514321888 
 12/16  16:00:00,,,,,,,,,,55785296.610915266,0.0,6068832.762701185 
 12/16  17:00:00,,,,,,,,,,64999301.37580362,0.0,3339296.514321888 
 12/16  18:00:00,,,,,,,,,,78705169.54941244,0.0,6272620.374411944 
 12/16  19:00:00,,,,,,,,,,90347775.72273389,0.0,6272914.08617541 
 12/16  20:00:00,,,,,,,,,,188894455.2191846,0.0,6272823.265319575 
 12/16  21:00:00,,,,,,,,,,184682506.89697167,0.0,3339296.514321888 
 12/16  22:00:00,,,,,,,,,,184583751.67014247,0.0,6241430.5226328 
 12/16  23:00:00,,,,,,,,,,188837617.04668933,0.0,6241885.36424174 
 12/16  24:00:00,5.503645833333333,3.063020833333334,4.475955407786034,14.752604166666666,77.07552083333333,173.81502154050642,-20.517475789234826,35452073.3071935,0.0,185918220.34957606,0.0,5587415.024102539 
 12/17  01:00:00,,,,,,,,,,186096115.41199148,0.0,3936477.3709586766 
 12/17  02:00:00,,,,,,,,,,188840110.13231897,0.0,3339296.514321888 
 12/17  03:00:00,,,,,,,,,,190432866.8219775,0.0,3339296.514321888 
 12/17  04:00:00,,,,,,,,,,194392568.3930867,0.0,5993989.06780478 
 12/17  05:00:00,,,,,,,,,,195121577.78862596,0.0,3339296.514321888 
 12/17  06:00:00,,,,,,,,,,200068493.69418514,0.0,3339296.514321888 
 12/17  07:00:00,,,,,,,,,,204383546.62252158,0.0,6241279.1516894195 
 12/17  08:00:00,,,,,,,,,,110891259.5760895,0.0,6241968.552225764 
 12/17  09:00:00,,,,,,,,,,111655864.3281077,0.0,6178307.767076816 
 12/17  10:00:00,,,,,,,,,,112293792.86648051,0.0,5504664.401815351 
 12/17  11:00:00,,,,,,,,,,98824251.76489455,0.0,4345146.699873762 
 12/17  12:00:00,,,,,,,,,,82776995.38492393,0.0,3339296.514321888 
 12/17  13:00:00,,,,,,,,,,70190706.37329984,0.0,6068869.555248626 
 12/17  14:00:00,,,,,,,,,,65556589.972193785,0.0,3339296.514321888 
 12/17  15:00:00,,,,,,,,,,71481418.96059124,0.0,6069196.769183148 
 12/17  16:00:00,,,,,,,,,,94757204.95395863,0.0,3339296.514321888 
 12/17  17:00:00,,,,,,,,,,120783755.17154881,0.0,5591681.4985445775 
 12/17  18:00:00,,,,,,,,,,134021251.02809155,0.0,3852758.4009050387 
 12/17  19:00:00,,,,,,,,,,143964601.0353906,0.0,6272200.404259877 
 12/17  20:00:00,,,,,,,,,,244424339.03124064,0.0,6272316.027480513 
 12/17  21:00:00,,,,,,,,,,248542693.9210602,0.0,6272782.673334258 
 12/17  22:00:00,,,,,,,,,,253499124.8825053,0.0,3339296.514321888 
 12/17  23:00:00,,,,,,,,,,256363243.09885174,0.0,6241495.334153827 
 12/17  24:00:00,3.9208333333333325,1.3427083333333332,2.8158785494439478,13.8046875,86.75520833333333,173.70573598696805,-20.55959904584537,34106547.75553667,0.0,257352207.25180304,0.0,6241774.727414288 
 12/18  01:00:00,,,,,,,,,,255810246.14690498,0.0,3339296.514321888 
 12/18  02:00:00,,,,,,,,,,257194611.7971844,0.0,3339296.514321888 
 12/18  03:00:00,,,,,,,,,,260787640.14967495,0.0,5993850.359290067 
 12/18  04:00:00,,,,,,,,,,265626637.88435844,0.0,3339296.514321888 
 12/18  05:00:00,,,,,,,,,,269998366.06553817,0.0,3339296.514321888 
 12/18  06:00:00,,,,,,,,,,272438469.01516813,0.0,3339296.514321888 
 12/18  07:00:00,,,,,,,,,,275440621.27681804,0.0,6241928.75089624 
 12/18  08:00:00,,,,,,,,,,182913055.98249692,0.0,6241276.164140619 
 12/18  09:00:00,,,,,,,,,,184406343.0746408,0.0,6408222.909894815 
 12/18  10:00:00,,,,,,,,,,169522459.36633122,0.0,6407732.715576157 
 12/18  11:00:00,,,,,,,,,,152388571.43246228,0.0,3339296.514321888 
 12/18  12:00:00,,,,,,,,,,124456509.24156837,0.0,6068656.898278614 
 12/18  13:00:00,,,,,,,,,,98187393.59241256,0.0,3339296.514321888 
 12/18  14:00:00,,,,,,,,,,84014728.98685658,0.0,3339296.514321888 
 12/18  15:00:00,,,,,,,,,,80085859.31746355,0.0,6069225.724275773 
 12/18  16:00:00,,,,,,,,,,91890433.12171656,0.0,3339296.514321888 
 12/18  17:00:00,,,,,,,,,,121070552.75106496,0.0,6069152.084892822 
 12/18  18:00:00,,,,,,,,,,142649766.3059833,0.0,5695308.100749136 
 12/18  19:00:00,,,,,,,,,,148907804.54760006,0.0,3916389.035973174 
 12/18  20:00:00,,,,,,,,,,234968846.76733655,0.0,6272087.044588862 
 12/18  21:00:00,,,,,,,,,,233935962.70786056,0.0,6272342.09176231 
 12/18  22:00:00,,,,,,,,,,237163932.4629876,0.0,6241922.1894069305 
 12/18  23:00:00,,,,,,,,,,236301466.4436046,0.0,3339296.514321888 
 12/18  24:00:00,2.1723958333333333,-0.2932291666666666,1.3257928153905827,12.3046875,127.96875,173.59560615405766,-20.59509678002478,33650303.458766386,0.0,231196664.05648804,0.0,6241283.196076887 
 12/19  01:00:00,,,,,,,,,,236366300.62966177,0.0,3339296.514321888 
 12/19  02:00:00,,,,,,,,,,241176611.82920283,0.0,5993945.593106134 
 12/19  03:00:00,,,,,,,,,,244630505.8084715,0.0,3339296.514321888 
 12/19  04:00:00,,,,,,,,,,249004809.34291795,0.0,3339296.514321888 
 12/19  05:00:00,,,,,,,,,,251471815.37023705,0.0,3339296.514321888 
 12/19  06:00:00,,,,,,,,,,252054285.87135378,0.0,5993700.235479614 
 12/19  07:00:00,,,,,,,,,,250679279.3974018,0.0,3518801.984643383 
 12/19  08:00:00,,,,,,,,,,155237293.97451118,0.0,6061430.735693974 
 12/19  09:00:00,,,,,,,,,,152550855.60427767,0.0,6408472.5918447245 
 12/19  10:00:00,,,,,,,,,,145251262.37376878,0.0,6408325.88401979 
 12/19  11:00:00,,,,,,,,,,130526372.39033392,0.0,4679885.570088977 
 12/19  12:00:00,,,,,,,,,,114654270.9148217,0.0,4728007.739943059 
 12/19  13:00:00,,,,,,,,,,102602925.58459033,0.0,3339296.514321888 
 12/19  14:00:00,,,,,,,,,,94275739.66565815,0.0,6069145.017360181 
 12/19  15:00:00,,,,,,,,,,88129809.21467325,0.0,3339296.514321888 
 12/19  16:00:00,,,,,,,,,,85035520.98357576,0.0,6069173.845990717 
 12/19  17:00:00,,,,,,,,,,94828167.2901069,0.0,3339296.514321888 
 12/19  18:00:00,,,,,,,,,,102498285.67170648,0.0,6272441.756364524 
 12/19  19:00:00,,,,,,,,,,103428800.55723852,0.0,6272947.770699091 
 12/19  20:00:00,,,,,,,,,,192759485.07359353,0.0,3339296.514321888 
 12/19  21:00:00,,,,,,,,,,191005496.2310543,0.0,6272856.96390585 
 12/19  22:00:00,,,,,,,,,,190874387.63794774,0.0,6241423.146335335 
 12/19  23:00:00,,,,,,,,,,187176258.18316722,0.0,6241900.012538824 
 12/19  24:00:00,3.446875000000001,1.2281250000000001,2.5703019319114926,14.075520833333334,43.052083333333336,173.48474561726064,-20.623949055547403,33428710.019867286,0.0,181911280.7409385,0.0,3339296.514321888 
 12/20  01:00:00,,,,,,,,,,181709968.98642194,0.0,5993942.784664767 
 12/20  02:00:00,,,,,,,,,,184954537.58028293,0.0,3339296.514321888 
 12/20  03:00:00,,,,,,,,,,187222800.7194023,0.0,3339296.514321888 
 12/20  04:00:00,,,,,,,,,,191122800.8378181,0.0,3658361.025530545 
 12/20  05:00:00,,,,,,,,,,196387922.5459933,0.0,5674686.112712543 
 12/20  06:00:00,,,,,,,,,,197071141.80505103,0.0,3339296.514321888 
 12/20  07:00:00,,,,,,,,,,195868023.84689784,0.0,6241901.321024861 
 12/20  08:00:00,,,,,,,,,,101333939.4810545,0.0,4464030.070598887 
 12/20  09:00:00,,,,,,,,,,93404393.01096864,0.0,5503555.082015277 
 12/20  10:00:00,,,,,,,,,,83750903.34824787,0.0,6124227.954210645 
 12/20  11:00:00,,,,,,,,,,77448536.73931922,0.0,6069111.270919833 
 12/20  12:00:00,,,,,,,,,,65601059.2899033,0.0,3339296.514321888 
 12/20  13:00:00,,,,,,,,,,52037173.58988639,0.0,6068595.42206241 
 12/20  14:00:00,,,,,,,,,,43076721.57133654,0.0,3339296.514321888 
 12/20  15:00:00,,,,,,,,,,36097687.35180374,0.0,6069056.176296134 
 12/20  16:00:00,,,,,,,,,,32471601.274546027,0.0,3339296.514321888 
 12/20  17:00:00,,,,,,,,,,27575045.80402223,0.0,3339296.514321888 
 12/20  18:00:00,,,,,,,,,,22857451.557262093,0.0,6272893.170679893 
 12/20  19:00:00,,,,,,,,,,15087496.547064368,0.0,6272802.357911715 
 12/20  20:00:00,,,,,,,,,,94169235.2534761,0.0,6272333.968184774 
 12/20  21:00:00,,,,,,,,,,94617550.22271971,0.0,4808308.158759534 
 12/20  22:00:00,,,,,,,,,,109165558.08071148,0.0,4787558.020829556 
 12/20  23:00:00,,,,,,,,,,112027132.30511726,0.0,6241938.53283445 
 12/20  24:00:00,6.840104166666666,5.648437500000001,6.24071466222409,6.6328125,0.7578125,173.37326895694505,-20.646138823088258,35996877.23753807,0.0,122920483.95057614,0.0,6241269.578167456 
 12/21  01:00:00,,,,,,,,,,135987700.388682,0.0,3339296.514321888 
 12/21  02:00:00,,,,,,,,,,144412756.06618285,0.0,3339296.514321888 
 12/21  03:00:00,,,,,,,,,,149583726.2086373,0.0,3339296.514321888 
 12/21  04:00:00,,,,,,,,,,161786917.79037145,0.0,5993994.509083604 
 12/21  05:00:00,,,,,,,,,,178240208.75022724,0.0,3339296.514321888 
 12/21  06:00:00,,,,,,,,,,181700049.92997715,0.0,3339296.514321888 
 12/21  07:00:00,,,,,,,,,,184256584.54271346,0.0,6241630.825157072 
 12/21  08:00:00,,,,,,,,,,100294886.14397869,0.0,6241611.815715844 
 12/21  09:00:00,,,,,,,,,,101615320.61836897,0.0,6407911.925688104 
 12/21  10:00:00,,,,,,,,,,82365264.495884,0.0,6408487.879868569 
 12/21  11:00:00,,,,,,,,,,59521352.70496226,0.0,3339296.514321888 
 12/21  12:00:00,,,,,,,,,,52724804.28424567,0.0,3339296.514321888 
 12/21  13:00:00,,,,,,,,,,56343181.6295854,0.0,6069228.016664153 
 12/21  14:00:00,,,,,,,,,,60815973.99414142,0.0,3339296.514321888 
 12/21  15:00:00,,,,,,,,,,56955194.59957115,0.0,6069154.372757051 
 12/21  16:00:00,,,,,,,,,,56425046.3416845,0.0,3339296.514321888 
 12/21  17:00:00,,,,,,,,,,61554078.81500541,0.0,6068600.384331505 
 12/21  18:00:00,,,,,,,,,,70536972.45815498,0.0,3339296.514321888 
 12/21  19:00:00,,,,,,,,,,74785412.3783093,0.0,6272901.524330417 
 12/21  20:00:00,,,,,,,,,,166077808.90988633,0.0,6272810.683113478 
 12/21  21:00:00,,,,,,,,,,174090864.76685864,0.0,6272364.044233835 
 12/21  22:00:00,,,,,,,,,,188115281.7797578,0.0,3741627.1162893414 
 12/21  23:00:00,,,,,,,,,,195854950.4483093,0.0,5839341.6791381445 
 12/21  24:00:00,5.856770833333333,2.7109375,4.4007587967563815,13.307291666666666,18.791666666666668,173.26129160515825,-20.66165194781766,33651978.82242339,0.0,201007721.62144598,0.0,6241574.004605744 
 12/22  01:00:00,,,,,,,,,,202742112.05260104,0.0,3339296.514321888 
 12/22  02:00:00,,,,,,,,,,204001369.74599147,0.0,3339296.514321888 
 12/22  03:00:00,,,,,,,,,,208217016.2883406,0.0,5993785.622012546 
 12/22  04:00:00,,,,,,,,,,212580043.94134945,0.0,3339296.514321888 
 12/22  05:00:00,,,,,,,,,,210349168.43194625,0.0,3339296.514321888 
 12/22  06:00:00,,,,,,,,,,208145031.80483723,0.0,5993906.085844468 
 12/22  07:00:00,,,,,,,,,,208309143.15018985,0.0,3339296.514321888 
 12/22  08:00:00,,,,,,,,,,111709826.58282685,0.0,6241223.5854213 
 12/22  09:00:00,,,,,,,,,,111882055.45173511,0.0,6407686.355503157 
 12/22  10:00:00,,,,,,,,,,116919163.4185556,0.0,6407849.093984228 
 12/22  11:00:00,,,,,,,,,,125141339.76777548,0.0,3339296.514321888 
 12/22  12:00:00,,,,,,,,,,132662946.08369382,0.0,6069136.278961943 
 12/22  13:00:00,,,,,,,,,,131445970.85588066,0.0,3339296.514321888 
 12/22  14:00:00,,,,,,,,,,130870656.46773851,0.0,6069174.474655718 
 12/22  15:00:00,,,,,,,,,,130718563.324123,0.0,3339296.514321888 
 12/22  16:00:00,,,,,,,,,,135283812.2629265,0.0,5219166.694258479 
 12/22  17:00:00,,,,,,,,,,139699959.36542276,0.0,4188794.456682667 
 12/22  18:00:00,,,,,,,,,,146644624.89276898,0.0,6272280.608400696 
 12/22  19:00:00,,,,,,,,,,165645038.29584813,0.0,4665305.659830244 
 12/22  20:00:00,,,,,,,,,,270639379.17047787,0.0,4945921.462479429 
 12/22  21:00:00,,,,,,,,,,274450766.79260933,0.0,6272491.0614061225 
 12/22  22:00:00,,,,,,,,,,281908310.4462507,0.0,6241922.783973921 
 12/22  23:00:00,,,,,,,,,,281301769.4719315,0.0,4654588.474449076 
 12/22  24:00:00,2.580729166666667,-1.66875,0.9330115879215363,15.856770833333334,78.56770833333333,173.1489296907264,-20.67047723396473,33426431.074589532,0.0,273409402.5660844,0.0,4925990.503052358 
 12/23  01:00:00,,,,,,,,,,271596532.57654893,0.0,5660020.836927552 
 12/23  02:00:00,,,,,,,,,,272461944.5614908,0.0,3672974.015940452 
 12/23  03:00:00,,,,,,,,,,265064226.0888186,0.0,3339296.514321888 
 12/23  04:00:00,,,,,,,,,,256966649.5992229,0.0,3339296.514321888 
 12/23  05:00:00,,,,,,,,,,254541505.45614982,0.0,5993998.62556223 
 12/23  06:00:00,,,,,,,,,,251875779.97878176,0.0,3339296.514321888 
 12/23  07:00:00,,,,,,,,,,247801977.87325194,0.0,6241831.90143094 
 12/23  08:00:00,,,,,,,,,,150448633.371728,0.0,3339296.514321888 
 12/23  09:00:00,,,,,,,,,,150571268.54568493,0.0,6408132.264771711 
 12/23  10:00:00,,,,,,,,,,154973917.34786835,0.0,6407706.73170968 
 12/23  11:00:00,,,,,,,,,,160166478.77443868,0.0,6068856.56558492 
 12/23  12:00:00,,,,,,,,,,161892411.01388142,0.0,3339296.514321888 
 12/23  13:00:00,,,,,,,,,,164227596.00956056,0.0,6069198.091535963 
 12/23  14:00:00,,,,,,,,,,165833690.44053113,0.0,3339296.514321888 
 12/23  15:00:00,,,,,,,,,,164843572.74087542,0.0,3339296.514321888 
 12/23  16:00:00,,,,,,,,,,163245318.17154887,0.0,6068832.940467378 
 12/23  17:00:00,,,,,,,,,,154658672.80372846,0.0,3339296.514321888 
 12/23  18:00:00,,,,,,,,,,147631587.88437626,0.0,6272620.253070876 
 12/23  19:00:00,,,,,,,,,,147807680.8871794,0.0,6272914.111356085 
 12/23  20:00:00,,,,,,,,,,247170069.41899413,0.0,6272823.290518265 
 12/23  21:00:00,,,,,,,,,,245948719.5954544,0.0,3339296.514321888 
 12/23  22:00:00,,,,,,,,,,244315056.0537914,0.0,6241430.586628096 
 12/23  23:00:00,,,,,,,,,,242330134.54693645,0.0,6241885.211145051 
 12/23  24:00:00,1.4973958333333333,0.5182291666666666,1.171132447448571,7.528645833333333,1.3333333333333333,173.03629988276597,-20.67260644626593,35452231.35519449,0.0,241330999.53837776,0.0,5587590.460617429 
 12/24  01:00:00,,,,,,,,,,243493412.61269143,0.0,3936317.1839007633 
 12/24  02:00:00,,,,,,,,,,245948167.7878095,0.0,3339296.514321888 
 12/24  03:00:00,,,,,,,,,,246590295.86711538,0.0,3339296.514321888 
 12/24  04:00:00,,,,,,,,,,246501172.82362783,0.0,5993989.06762475 
 12/24  05:00:00,,,,,,,,,,236837821.5742556,0.0,3339296.514321888 
 12/24  06:00:00,,,,,,,,,,227454995.7361927,0.0,3339296.514321888 
 12/24  07:00:00,,,,,,,,,,222652138.99816045,0.0,6241279.154593335 
 12/24  08:00:00,,,,,,,,,,125390161.66565096,0.0,6241968.56007014 
 12/24  09:00:00,,,,,,,,,,123175742.54465505,0.0,6178347.832861052 
 12/24  10:00:00,,,,,,,,,,119174559.25434902,0.0,5504664.446673644 
 12/24  11:00:00,,,,,,,,,,128162291.65568903,0.0,4345111.062844737 
 12/24  12:00:00,,,,,,,,,,130172731.83019894,0.0,3339296.514321888 
 12/24  13:00:00,,,,,,,,,,122984328.43864255,0.0,6068869.547465207 
 12/24  14:00:00,,,,,,,,,,115687550.17143087,0.0,3339296.514321888 
 12/24  15:00:00,,,,,,,,,,110691226.80133396,0.0,6069196.771826817 
 12/24  16:00:00,,,,,,,,,,107164955.60715315,0.0,3339296.514321888 
 12/24  17:00:00,,,,,,,,,,101350829.07549441,0.0,5591717.133574628 
 12/24  18:00:00,,,,,,,,,,97566907.93222186,0.0,3852720.084232164 
 12/24  19:00:00,,,,,,,,,,92393221.29405226,0.0,6272200.404561669 
 12/24  20:00:00,,,,,,,,,,180345078.26067773,0.0,6272316.019992355 
 12/24  21:00:00,,,,,,,,,,174545449.00780267,0.0,6272782.63567226 
 12/24  22:00:00,,,,,,,,,,170402091.45341438,0.0,3339296.514321888 
 12/24  23:00:00,,,,,,,,,,164909377.94016105,0.0,6241495.354121083 
 12/24  24:00:00,3.834375,3.5234375,3.693473613077645,6.140625,1.0390625,172.9235192327154,-20.668034328221164,34106405.16264007,0.0,162330767.79281014,0.0,6241774.7054023445 
 12/25  01:00:00,,,,,,,,,,160783315.67079988,0.0,3339296.514321888 
 12/25  02:00:00,,,,,,,,,,157462213.38212717,0.0,3339296.514321888 
 12/25  03:00:00,,,,,,,,,,154667772.79372954,0.0,5993850.278587442 
 12/25  04:00:00,,,,,,,,,,150300875.4434986,0.0,3339296.514321888 
 12/25  05:00:00,,,,,,,,,,146850331.6143968,0.0,3339296.514321888 
 12/25  06:00:00,,,,,,,,,,143656634.5403718,0.0,3339296.514321888 
 12/25  07:00:00,,,,,,,,,,139301816.49496755,0.0,6241928.756286852 
 12/25  08:00:00,,,,,,,,,,45450269.02709773,0.0,6241276.157390846 
 12/25  09:00:00,,,,,,,,,,45936322.98674454,0.0,6408222.931740185 
 12/25  10:00:00,,,,,,,,,,45614880.100922234,0.0,6407732.720913662 
 12/25  11:00:00,,,,,,,,,,40974997.154476374,0.0,3339296.514321888 
 12/25  12:00:00,,,,,,,,,,29735557.11057338,0.0,6068656.891302058 
 12/25  13:00:00,,,,,,,,,,26894637.626144744,0.0,3339296.514321888 
 12/25  14:00:00,,,,,,,,,,29570078.604335874,0.0,3339296.514321888 
 12/25  15:00:00,,,,,,,,,,28222405.960051782,0.0,6069225.728763344 
 12/25  16:00:00,,,,,,,,,,30407932.750673175,0.0,3339296.514321888 
 12/25  17:00:00,,,,,,,,,,32567194.668379173,0.0,6069152.089384187 
 12/25  18:00:00,,,,,,,,,,31579654.099704586,0.0,5695339.477931449 
 12/25  19:00:00,,,,,,,,,,32132640.990636427,0.0,3916357.678458137 
 12/25  20:00:00,,,,,,,,,,122160317.45632052,0.0,6272085.777175106 
 12/25  21:00:00,,,,,,,,,,118603206.73383579,0.0,6272342.071151536 
 12/25  22:00:00,,,,,,,,,,115939529.64053509,0.0,6241922.19422535 
 12/25  23:00:00,,,,,,,,,,114147171.9800006,0.0,3339296.514321888 
 12/25  24:00:00,7.953645833333333,6.388541666666666,7.160832045771458,8.932291666666666,0.7473958333333334,172.81070501499983,-20.65675861708774,33650302.28221073,0.0,112556311.57980812,0.0,6241283.205208192 
 12/26  01:00:00,,,,,,,,,,113754753.9488834,0.0,3339296.514321888 
 12/26  02:00:00,,,,,,,,,,115914031.58895665,0.0,5993945.597486863 
 12/26  03:00:00,,,,,,,,,,116463811.24978271,0.0,3339296.514321888 
 12/26  04:00:00,,,,,,,,,,117314054.68450147,0.0,3339296.514321888 
 12/26  05:00:00,,,,,,,,,,118762676.6428568,0.0,3339296.514321888 
 12/26  06:00:00,,,,,,,,,,120458710.34254606,0.0,5993700.186619937 
 12/26  07:00:00,,,,,,,,,,124922337.42422572,0.0,3518835.957619668 
