Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Daily),Environment:Site Outdoor Air Dewpoint Temperature [C](Daily),Environment:Site Outdoor Air Wetbulb Temperature [C](Daily),Environment:Site Diffuse Solar Radiation Rate per Area [W/m2](Daily),Environment:Site Direct Solar Radiation Rate per Area [W/m2](Daily),Environment:Site Solar Azimuth Angle [deg](Daily),Environment:Site Solar Altitude Angle [deg](Daily),MYDHW_1_WATERHEATER:Water Heater Heating Energy [J](Daily),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),Electricity:Facility [J](Hourly) 
 01/12  24:00:00,3.6473958333333325,1.4416666666666667,2.896196930851169,16.114583333333332,103.73958333333333,170.82264900506854,-19.187771602204457,51437002.931251094,3007675.2014865573,0.0,7767860.154484897 
 01/13  01:00:00,,,,,,,,,3424551.689223878,0.0,4566240.878071144 
 01/13  02:00:00,,,,,,,,,3657285.8584200717,0.0,7220765.245063744 
 01/13  03:00:00,,,,,,,,,3641773.9940112284,0.0,4566240.878071144 
 01/13  04:00:00,,,,,,,,,3867465.259897858,0.0,4566240.878071144 
 01/13  05:00:00,,,,,,,,,4245135.255209248,0.0,7220811.659251757 
 01/13  06:00:00,,,,,,,,,4537511.259472301,0.0,4566240.878071144 
 01/13  07:00:00,,,,,,,,,4696427.1129985405,0.0,7768030.398568036 
 01/13  08:00:00,,,,,,,,,28943089.36865316,63867.29504922837,7767413.268754061 
 01/13  09:00:00,,,,,,,,,23820259.684723802,0.0,9226019.801036082 
 01/13  10:00:00,,,,,,,,,20829252.57649661,0.0,10815648.910911294 
 01/13  11:00:00,,,,,,,,,18054738.762497798,0.0,4566240.878071144 
 01/13  12:00:00,,,,,,,,,16104857.102955053,0.0,7375132.680447266 
 01/13  13:00:00,,,,,,,,,15267280.36429746,0.0,6475715.476742813 
 01/13  14:00:00,,,,,,,,,14491071.710272057,0.0,5465711.825643275 
 01/13  15:00:00,,,,,,,,,14231585.816505728,0.0,7375290.795517635 
 01/13  16:00:00,,,,,,,,,15119138.597676236,0.0,4566240.878071144 
 01/13  17:00:00,,,,,,,,,15757992.945626965,0.0,7375445.840615054 
 01/13  18:00:00,,,,,,,,,15777200.772593997,0.0,7843832.653474569 
 01/13  19:00:00,,,,,,,,,15664089.526585657,0.0,7843911.973028701 
 01/13  20:00:00,,,,,,,,,0.0,0.0,7843289.804630691 
 01/13  21:00:00,,,,,,,,,22581.119765764313,0.0,9377391.936126996 
 01/13  22:00:00,,,,,,,,,542905.6578107204,0.0,9173666.328860415 
 01/13  23:00:00,,,,,,,,,1260425.1989466758,0.0,8064440.24630737 
 01/13  24:00:00,3.06875,2.360416666666667,2.8358289344863543,17.5625,42.393229166666664,170.73626714161264,-19.046546298866534,53826657.80261706,1721468.43463071,0.0,7767214.5187642425 
 01/14  01:00:00,,,,,,,,,2042625.453994468,0.0,4566240.878071144 
 01/14  02:00:00,,,,,,,,,2301900.2350460854,0.0,4566240.878071144 
 01/14  03:00:00,,,,,,,,,2523837.4057499818,0.0,7220930.621956451 
 01/14  04:00:00,,,,,,,,,2743607.622656664,0.0,4566240.878071144 
 01/14  05:00:00,,,,,,,,,2905836.5709927585,0.0,4566240.878071144 
 01/14  06:00:00,,,,,,,,,3026235.9980089995,0.0,4566240.878071144 
 01/14  07:00:00,,,,,,,,,3135016.3055758853,0.0,7767561.247171815 
 01/14  08:00:00,,,,,,,,,26023648.889368962,182865.37350767857,9141318.571733397 
 01/14  09:00:00,,,,,,,,,21844128.509771034,0.0,10280535.628940828 
 01/14  10:00:00,,,,,,,,,19793373.54450074,0.0,8202566.240002748 
 01/14  11:00:00,,,,,,,,,18302253.83149268,0.0,7375134.1790065495 
 01/14  12:00:00,,,,,,,,,17242194.813927613,0.0,6489901.463272157 
 01/14  13:00:00,,,,,,,,,16472844.50349955,0.0,5451529.882910094 
 01/14  14:00:00,,,,,,,,,15282141.478701077,0.0,7375297.399802221 
 01/14  15:00:00,,,,,,,,,13484527.797009604,0.0,4566240.878071144 
 01/14  16:00:00,,,,,,,,,13221575.389252696,0.0,7375455.004259527 
 01/14  17:00:00,,,,,,,,,14632273.49127464,0.0,4566240.878071144 
 01/14  18:00:00,,,,,,,,,14919187.536210768,0.0,9563360.162940543 
 01/14  19:00:00,,,,,,,,,14600201.321716225,0.0,9402447.603570167 
 01/14  20:00:00,,,,,,,,,0.0,0.0,7843512.581408531 
 01/14  21:00:00,,,,,,,,,0.0,0.0,7844104.550127409 
 01/14  22:00:00,,,,,,,,,0.0,0.0,7767250.5438471995 
 01/14  23:00:00,,,,,,,,,47177.040802226446,0.0,7767954.932650367 
 01/14  24:00:00,5.563020833333333,5.42812377901065,5.493702489177221,8.604166666666666,10.083333333333334,170.65195738833927,-18.899251516885062,51309254.35214077,350662.437399205,0.0,7767516.927099183 
 01/15  01:00:00,,,,,,,,,686599.6002757006,0.0,7220727.517941827 
 01/15  02:00:00,,,,,,,,,943491.4461120963,0.0,4566240.878071144 
 01/15  03:00:00,,,,,,,,,1202014.3904263047,0.0,4566240.878071144 
 01/15  04:00:00,,,,,,,,,1405715.3949817563,0.0,4566240.878071144 
 01/15  05:00:00,,,,,,,,,1534234.845948827,0.0,7220853.281702394 
 01/15  06:00:00,,,,,,,,,1645428.7778982334,0.0,4566240.878071144 
 01/15  07:00:00,,,,,,,,,1748393.5987908023,0.0,7767205.728664092 
 01/15  08:00:00,,,,,,,,,22923136.81342897,320793.95349298604,7767456.081775093 
 01/15  09:00:00,,,,,,,,,19278533.59722263,0.0,10429412.41010978 
 01/15  10:00:00,,,,,,,,,17478619.110048562,0.0,9611664.190096768 
 01/15  11:00:00,,,,,,,,,16256154.511736901,0.0,5757438.712961707 
 01/15  12:00:00,,,,,,,,,15267255.024170617,0.0,6183951.741608143 
 01/15  13:00:00,,,,,,,,,14343333.7484927,0.0,7375124.683583731 
 01/15  14:00:00,,,,,,,,,13375100.53660671,0.0,4566240.878071144 
 01/15  15:00:00,,,,,,,,,12499590.230441205,0.0,7375150.355948474 
 01/15  16:00:00,,,,,,,,,12626083.806041295,0.0,4566240.878071144 
 01/15  17:00:00,,,,,,,,,13237206.397653889,0.0,7375226.632062636 
 01/15  18:00:00,,,,,,,,,13240511.245819595,0.0,7843529.990686653 
 01/15  19:00:00,,,,,,,,,13054065.282126218,0.0,7844041.749517199 
 01/15  20:00:00,,,,,,,,,0.0,0.0,8651344.080935862 
 01/15  21:00:00,,,,,,,,,0.0,0.0,10182152.466332037 
 01/15  22:00:00,,,,,,,,,0.0,0.0,7895999.842455817 
 01/15  23:00:00,,,,,,,,,0.0,0.0,7767201.790949595 
 01/15  24:00:00,7.416666666666665,7.193229105955517,7.307908671614335,7.28125,4.541666666666667,170.56979818230636,-18.745947716647326,53859530.66154195,97268.41310416278,0.0,7767777.505217611 
 01/16  01:00:00,,,,,,,,,485679.245330317,0.0,4566240.878071144 
 01/16  02:00:00,,,,,,,,,988166.9992416082,0.0,4566240.878071144 
 01/16  03:00:00,,,,,,,,,1445411.800309795,0.0,7220897.280877077 
 01/16  04:00:00,,,,,,,,,1902238.2404494346,0.0,4566240.878071144 
 01/16  05:00:00,,,,,,,,,2312368.2901630765,0.0,4566240.878071144 
 01/16  06:00:00,,,,,,,,,2626494.088540735,0.0,5164558.9052472245 
 01/16  07:00:00,,,,,,,,,3020318.9409230137,0.0,9173629.725023843 
 01/16  08:00:00,,,,,,,,,24813598.59118555,262969.09452898696,8843741.56386116 
 01/16  09:00:00,,,,,,,,,21451694.859689236,0.0,8203137.470764273 
 01/16  10:00:00,,,,,,,,,19238522.56869603,0.0,9688794.984591296 
 01/16  11:00:00,,,,,,,,,16480088.506864889,0.0,6222362.633175168 
 01/16  12:00:00,,,,,,,,,14598630.033450022,0.0,7375125.103500928 
 01/16  13:00:00,,,,,,,,,13514335.708235478,0.0,4566240.878071144 
 01/16  14:00:00,,,,,,,,,11492479.981563555,0.0,7375143.866057105 
 01/16  15:00:00,,,,,,,,,8446190.937896311,0.0,4566240.878071144 
 01/16  16:00:00,,,,,,,,,9463470.639563952,0.0,7375213.218474696 
 01/16  17:00:00,,,,,,,,,13395345.121493313,0.0,6843972.81612192 
 01/16  18:00:00,,,,,,,,,14708459.442395158,0.0,8465681.426974397 
 01/16  19:00:00,,,,,,,,,15263918.311266059,0.0,7844024.238162777 
 01/16  20:00:00,,,,,,,,,0.0,0.0,7843421.526655023 
 01/16  21:00:00,,,,,,,,,504649.0058804818,0.0,7843687.540898744 
 01/16  22:00:00,,,,,,,,,1800339.4859760709,0.0,7767221.30784172 
 01/16  23:00:00,,,,,,,,,2820752.9162246194,0.0,7805270.581304308 
 01/16  24:00:00,5.098958333333333,3.5942708333333333,4.4114609533486,16.8984375,99.90104166666667,170.48986503256413,-18.586697765071545,52233776.4104187,3572620.9846076695,0.0,9173980.960658602 
 01/17  01:00:00,,,,,,,,,3796394.283292399,0.0,6020335.62602296 
 01/17  02:00:00,,,,,,,,,4008362.1650065836,0.0,4566240.878071144 
 01/17  03:00:00,,,,,,,,,4167659.6529451506,0.0,4566240.878071144 
 01/17  04:00:00,,,,,,,,,4277464.441389999,0.0,7220902.368113996 
 01/17  05:00:00,,,,,,,,,4568066.4268192,0.0,4566240.878071144 
 01/17  06:00:00,,,,,,,,,4835313.31510695,0.0,4566240.878071144 
 01/17  07:00:00,,,,,,,,,4977826.860216272,0.0,7768094.628085288 
 01/17  08:00:00,,,,,,,,,28438860.57667657,49217.79207440653,7767289.08289139 
 01/17  09:00:00,,,,,,,,,23622994.309700437,0.0,11839918.839051679 
 01/17  10:00:00,,,,,,,,,20365935.853275567,0.0,8203140.390262399 
 01/17  11:00:00,,,,,,,,,17891110.086308815,0.0,7375253.605531011 
 01/17  12:00:00,,,,,,,,,15944420.46852735,0.0,4566240.878071144 
 01/17  13:00:00,,,,,,,,,14641855.767528124,0.0,7375393.195070084 
 01/17  14:00:00,,,,,,,,,12139102.12911363,0.0,4566240.878071144 
 01/17  15:00:00,,,,,,,,,8734516.093052488,0.0,7375583.493935665 
 01/17  16:00:00,,,,,,,,,9497661.162705403,0.0,7375709.776775785 
 01/17  17:00:00,,,,,,,,,13011381.69328954,0.0,4566240.878071144 
 01/17  18:00:00,,,,,,,,,14049327.211222868,0.0,7844175.628877162 
 01/17  19:00:00,,,,,,,,,14121123.209118444,0.0,8502916.210974455 
 01/17  20:00:00,,,,,,,,,0.0,0.0,10180970.231758118 
 01/17  21:00:00,,,,,,,,,0.0,0.0,8123898.111764116 
 01/17  22:00:00,,,,,,,,,71211.09282747516,0.0,7767464.422645859 
 01/17  23:00:00,,,,,,,,,266017.63907274115,0.0,7768060.161152659 
 01/17  24:00:00,4.892708333333334,1.05625,3.2070980831057425,17.940104166666668,116.7421875,170.4122304094823,-18.421566874397623,52785256.564864606,479842.0195574707,0.0,7767274.226368603 
 01/18  01:00:00,,,,,,,,,787192.5710185905,0.0,4566240.878071144 
 01/18  02:00:00,,,,,,,,,1124351.9277385492,0.0,7220361.989037626 
 01/18  03:00:00,,,,,,,,,1429036.796082321,0.0,4566240.878071144 
 01/18  04:00:00,,,,,,,,,1676105.120087445,0.0,4566240.878071144 
 01/18  05:00:00,,,,,,,,,1882567.195744753,0.0,4566240.878071144 
 01/18  06:00:00,,,,,,,,,2062400.7414126692,0.0,7220916.8774471255 
 01/18  07:00:00,,,,,,,,,2201209.1844344153,0.0,7767323.432340743 
 01/18  08:00:00,,,,,,,,,23303524.675907552,287398.98244088347,7768000.864041228 
 01/18  09:00:00,,,,,,,,,19906912.334247775,0.0,8202903.142161967 
 01/18  10:00:00,,,,,,,,,17997262.399826907,0.0,11840163.136914691 
 01/18  11:00:00,,,,,,,,,17453231.017071255,0.0,4566240.878071144 
 01/18  12:00:00,,,,,,,,,15413283.79255375,0.0,7375134.26476915 
 01/18  13:00:00,,,,,,,,,13921619.648804381,0.0,4566240.878071144 
 01/18  14:00:00,,,,,,,,,12766211.652896723,0.0,7375190.691916158 
 01/18  15:00:00,,,,,,,,,12048986.676816901,0.0,6772068.9161499925 
 01/18  16:00:00,,,,,,,,,13032108.834168447,0.0,5169469.711056346 
 01/18  17:00:00,,,,,,,,,14024194.047858292,0.0,7375455.485479382 
 01/18  18:00:00,,,,,,,,,14370745.33644139,0.0,7843982.95699203 
 01/18  19:00:00,,,,,,,,,14444929.469363013,0.0,7843551.913884777 
 01/18  20:00:00,,,,,,,,,0.0,0.0,7843290.4996989025 
 01/18  21:00:00,,,,,,,,,0.0,0.0,7843690.642932563 
 01/18  22:00:00,,,,,,,,,519796.199880137,0.0,8889280.859360848 
 01/18  23:00:00,,,,,,,,,1287520.9627681898,0.0,9173590.29785619 
 01/18  24:00:00,5.970833333333334,4.354166666666667,5.196779006561114,13.1640625,5.416666666666667,170.33696363964748,-18.25062253891383,53796353.795548506,1981146.155670443,0.0,8441686.562739212 
 01/19  01:00:00,,,,,,,,,2707308.4148270544,0.0,4566240.878071144 
 01/19  02:00:00,,,,,,,,,3231440.5925440006,0.0,4566240.878071144 
 01/19  03:00:00,,,,,,,,,3744357.575294368,0.0,4566240.878071144 
 01/19  04:00:00,,,,,,,,,4004756.1400454305,0.0,7220928.42565362 
 01/19  05:00:00,,,,,,,,,3936825.6537061846,0.0,4566240.878071144 
 01/19  06:00:00,,,,,,,,,3920978.834742226,0.0,4566240.878071144 
 01/19  07:00:00,,,,,,,,,4084533.4380063885,0.0,7767348.387525739 
 01/19  08:00:00,,,,,,,,,27348354.864814866,98615.57653858035,7766994.171961876 
 01/19  09:00:00,,,,,,,,,22860550.248666994,0.0,11840135.3757573 
 01/19  10:00:00,,,,,,,,,19972463.03129124,0.0,8202596.302051623 
 01/19  11:00:00,,,,,,,,,17726320.59430897,0.0,7375725.547714677 
 01/19  12:00:00,,,,,,,,,16153481.069534421,0.0,4566240.878071144 
 01/19  13:00:00,,,,,,,,,15173035.939974051,0.0,7375504.478618091 
 01/19  14:00:00,,,,,,,,,13520583.184155215,0.0,5228071.327246259 
 01/19  15:00:00,,,,,,,,,13121980.041772913,0.0,6713503.4255081415 
 01/19  16:00:00,,,,,,,,,14290791.423441961,0.0,7375213.754110754 
 01/19  17:00:00,,,,,,,,,15129431.15794923,0.0,4566240.878071144 
 01/19  18:00:00,,,,,,,,,15232378.099359017,0.0,7843559.82234459 
 01/19  19:00:00,,,,,,,,,15019551.059126457,0.0,9446605.825346973 
 01/19  20:00:00,,,,,,,,,110023.97818990311,0.0,9518123.436114952 
 01/19  21:00:00,,,,,,,,,1524600.647944307,0.0,7843483.413492944 
 01/19  22:00:00,,,,,,,,,759135.7244993876,0.0,7767984.132806495 
 01/19  23:00:00,,,,,,,,,560165.4460221672,0.0,7767432.5306703765 
 01/19  24:00:00,4.728645833333332,2.7604166666666665,3.8356967705577554,20.588541666666668,45.817708333333336,170.26413080675835,-18.073934469777765,51474966.44042959,916155.5298517479,0.0,7767291.726317918 
 01/20  01:00:00,,,,,,,,,984015.0706546895,0.0,4566240.878071144 
 01/20  02:00:00,,,,,,,,,1172771.1969046658,0.0,7220630.193793036 
 01/20  03:00:00,,,,,,,,,1433549.6499850936,0.0,4566240.878071144 
 01/20  04:00:00,,,,,,,,,1561960.8152524391,0.0,4566240.878071144 
 01/20  05:00:00,,,,,,,,,1704712.50894186,0.0,4566240.878071144 
 01/20  06:00:00,,,,,,,,,1767950.8005029953,0.0,7220942.246009364 
 01/20  07:00:00,,,,,,,,,1812290.5191203654,0.0,7767925.808402819 
 01/20  08:00:00,,,,,,,,,22788127.61420671,322696.95911042683,7767687.6453524055 
 01/20  09:00:00,,,,,,,,,19317654.876637083,0.0,8592755.330337614 
 01/20  10:00:00,,,,,,,,,16838194.28160247,0.0,11449923.393671263 
 01/20  11:00:00,,,,,,,,,14936832.587320838,0.0,4566240.878071144 
 01/20  12:00:00,,,,,,,,,13497101.163890414,0.0,7375786.603763924 
 01/20  13:00:00,,,,,,,,,12308440.29996917,0.0,4566240.878071144 
 01/20  14:00:00,,,,,,,,,10276651.328445777,0.0,7375810.269566869 
 01/20  15:00:00,,,,,,,,,7685032.006158408,0.0,7375642.5470637465 
 01/20  16:00:00,,,,,,,,,7688174.518889738,0.0,4566240.878071144 
 01/20  17:00:00,,,,,,,,,11471246.4868832,0.0,7375439.1141584385 
 01/20  18:00:00,,,,,,,,,12720150.371322658,0.0,7844335.686762201 
 01/20  19:00:00,,,,,,,,,13070731.140193237,0.0,7843496.204464357 
 01/20  20:00:00,,,,,,,,,0.0,0.0,7843322.979479983 
 01/20  21:00:00,,,,,,,,,0.0,0.0,8526301.01896806 
 01/20  22:00:00,,,,,,,,,24215.927655992702,0.0,9173643.88570994 
 01/20  23:00:00,,,,,,,,,369887.80068304145,0.0,8895751.78665483 
 01/20  24:00:00,7.680729166666667,3.7843749999999994,5.804442118194583,17.619791666666668,92.41666666666667,170.19379465891816,-17.891574528094953,53811750.87182529,1105748.048620006,0.0,7767534.515078702 
 01/21  01:00:00,,,,,,,,,1662847.020869237,0.0,4566240.878071144 
 01/21  02:00:00,,,,,,,,,2136120.632839241,0.0,4566240.878071144 
 01/21  03:00:00,,,,,,,,,2457913.4123089164,0.0,4566240.878071144 
 01/21  04:00:00,,,,,,,,,2672185.1199153312,0.0,7220939.880725552 
 01/21  05:00:00,,,,,,,,,2812236.5665316796,0.0,4566240.878071144 
 01/21  06:00:00,,,,,,,,,2816178.1908336366,0.0,4566240.878071144 
 01/21  07:00:00,,,,,,,,,2851990.3433652944,0.0,7767221.489645076 
 01/21  08:00:00,,,,,,,,,24214954.75385599,295516.9514532441,8315343.404177065 
 01/21  09:00:00,,,,,,,,,20721126.784013838,0.0,11217987.829501648 
 01/21  10:00:00,,,,,,,,,18236901.831793107,0.0,8202333.60357334 
 01/21  11:00:00,,,,,,,,,16223659.26499752,0.0,7375706.617097414 
 01/21  12:00:00,,,,,,,,,14698525.594843399,0.0,4566240.878071144 
 01/21  13:00:00,,,,,,,,,13677202.875574596,0.0,7375730.418810381 
 01/21  14:00:00,,,,,,,,,11944556.703112224,0.0,7375754.183982186 
 01/21  15:00:00,,,,,,,,,10552023.958142143,0.0,4566240.878071144 
 01/21  16:00:00,,,,,,,,,11645124.74621562,0.0,7375777.9126941385 
 01/21  17:00:00,,,,,,,,,13632248.113385776,0.0,4566240.878071144 
 01/21  18:00:00,,,,,,,,,14158677.550013287,0.0,8306346.705427658 
 01/21  19:00:00,,,,,,,,,16714573.506617198,0.0,10181146.619909719 
 01/21  20:00:00,,,,,,,,,11485.4853921556,0.0,8321310.826424813 
 01/21  21:00:00,,,,,,,,,989943.344281595,0.0,7844150.824162386 
 01/21  22:00:00,,,,,,,,,900439.4185419857,0.0,7767490.630728239 
 01/21  23:00:00,,,,,,,,,418627.28000188345,0.0,7767260.764138152 
 01/21  24:00:00,5.961458333333333,3.5838541666666663,4.836664168273809,20.760416666666668,77.92708333333333,170.12601452269266,-17.703616656421854,51410349.47923494,708001.9459636222,0.0,7767962.870623803 
 01/22  01:00:00,,,,,,,,,802473.5109888528,0.0,4675736.292114929 
 01/22  02:00:00,,,,,,,,,1085880.675437383,0.0,7111355.505049282 
 01/22  03:00:00,,,,,,,,,1971426.5923247805,0.0,4566240.878071144 
 01/22  04:00:00,,,,,,,,,3753551.89427417,0.0,4566240.878071144 
 01/22  05:00:00,,,,,,,,,3719771.1164299995,0.0,7220471.926958328 
 01/22  06:00:00,,,,,,,,,3674375.1956654517,0.0,4566240.878071144 
 01/22  07:00:00,,,,,,,,,4143095.9131185664,0.0,7767687.068566912 
 01/22  08:00:00,,,,,,,,,24713832.28142773,145081.9684828709,7767454.506382196 
 01/22  09:00:00,,,,,,,,,20904378.915934756,0.0,9488538.945025332 
 01/22  10:00:00,,,,,,,,,18278643.508599207,0.0,10552779.883451013 
 01/22  11:00:00,,,,,,,,,15734100.928637084,0.0,4566240.878071144 
 01/22  12:00:00,,,,,,,,,13837005.2399195,0.0,7375434.192718131 
 01/22  13:00:00,,,,,,,,,12727343.868160687,0.0,7302091.509468944 
 01/22  14:00:00,,,,,,,,,12505860.97145838,0.0,4639786.024897737 
 01/22  15:00:00,,,,,,,,,12958368.985000364,0.0,7375715.486108841 
 01/22  16:00:00,,,,,,,,,13446770.520806463,0.0,4566240.878071144 
 01/22  17:00:00,,,,,,,,,13710858.303382386,0.0,7375739.274202885 
 01/22  18:00:00,,,,,,,,,17923071.030702762,0.0,7843629.951167593 
 01/22  19:00:00,,,,,,,,,18306371.361976326,0.0,7844183.938103756 
 01/22  20:00:00,,,,,,,,,106848.65701271506,0.0,7843265.930745714 
 01/22  21:00:00,,,,,,,,,416553.8810613313,0.0,9729743.355519837 
 01/22  22:00:00,,,,,,,,,95316.98117417053,0.0,9126778.876010679 
 01/22  23:00:00,,,,,,,,,581052.4184336232,0.0,7767699.530444952 
 01/22  24:00:00,6.459895833333332,4.8500000000000005,5.832915277655192,23.450520833333332,8.34375,170.06084622426587,-17.510136808863354,53835050.40767044,1093072.7361785523,0.0,7767207.161604058 
 01/23  01:00:00,,,,,,,,,1770547.8663356574,0.0,4566240.878071144 
 01/23  02:00:00,,,,,,,,,2101192.1323792925,0.0,4566240.878071144 
 01/23  03:00:00,,,,,,,,,2403407.7581172683,0.0,7220345.353298968 
 01/23  04:00:00,,,,,,,,,4401549.93625,0.0,4566240.878071144 
 01/23  05:00:00,,,,,,,,,4191823.7924137535,0.0,4566240.878071144 
 01/23  06:00:00,,,,,,,,,3309751.02075017,0.0,4566240.878071144 
 01/23  07:00:00,,,,,,,,,3543395.124442733,0.0,8076313.4308235105 
 01/23  08:00:00,,,,,,,,,25914506.359381493,129849.43999028899,9174548.96634475 
 01/23  09:00:00,,,,,,,,,21942510.716250576,0.0,9892395.473228965 
 01/23  10:00:00,,,,,,,,,19333941.653982915,0.0,8202814.0890541 
 01/23  11:00:00,,,,,,,,,17219025.36591751,0.0,7375702.727571478 
 01/23  12:00:00,,,,,,,,,15430042.365770668,0.0,7375726.535258165 
 01/23  13:00:00,,,,,,,,,14176173.652837964,0.0,4566240.878071144 
 01/23  14:00:00,,,,,,,,,12034685.970290562,0.0,7375750.306390455 
 01/23  15:00:00,,,,,,,,,8474650.356951902,0.0,4566240.878071144 
 01/23  16:00:00,,,,,,,,,7248437.477860138,0.0,7375774.049522632 
 01/23  17:00:00,,,,,,,,,11904095.557144962,0.0,4566240.878071144 
 01/23  18:00:00,,,,,,,,,13285042.258067656,0.0,10083469.099722706 
 01/23  19:00:00,,,,,,,,,13501788.285746604,0.0,8882226.19649745 
 01/23  20:00:00,,,,,,,,,0.0,0.0,7843566.707117761 
 01/23  21:00:00,,,,,,,,,0.0,0.0,7843721.902301094 
 01/23  22:00:00,,,,,,,,,11815.427986695502,0.0,7767488.6665328145 
 01/23  23:00:00,,,,,,,,,161793.94999291963,0.0,7768068.512493806 
 01/23  24:00:00,6.044791666666668,2.7427083333333333,4.498176316052455,18.580729166666668,106.10416666666667,169.99834201798993,-17.311212879936548,51268788.19826123,533214.4574142995,0.0,7767262.253269905 
 01/24  01:00:00,,,,,,,,,1027569.8865428937,0.0,7220398.790735727 
 01/24  02:00:00,,,,,,,,,1412092.573631532,0.0,4566240.878071144 
 01/24  03:00:00,,,,,,,,,1730819.2443895256,0.0,4566240.878071144 
 01/24  04:00:00,,,,,,,,,1978155.6293225794,0.0,4566240.878071144 
 01/24  05:00:00,,,,,,,,,2260441.962073306,0.0,7220893.175541572 
 01/24  06:00:00,,,,,,,,,2589665.2414250886,0.0,4566240.878071144 
 01/24  07:00:00,,,,,,,,,2777696.50035231,0.0,7767347.093938939 
 01/24  08:00:00,,,,,,,,,24041893.25620399,274795.11405051313,7767425.023563886 
 01/24  09:00:00,,,,,,,,,20594246.620301664,0.0,10818982.019044764 
 01/24  10:00:00,,,,,,,,,18021026.078901026,0.0,9222454.458138607 
 01/24  11:00:00,,,,,,,,,16101793.424327588,0.0,6983249.962415801 
 01/24  12:00:00,,,,,,,,,14507052.114329075,0.0,4958402.217552416 
 01/24  13:00:00,,,,,,,,,13388529.27781327,0.0,7375607.080018374 
 01/24  14:00:00,,,,,,,,,11958349.80421425,0.0,4566240.878071144 
 01/24  15:00:00,,,,,,,,,10036723.861894812,0.0,7375712.348551229 
 01/24  16:00:00,,,,,,,,,9553918.002850095,0.0,4566240.878071144 
 01/24  17:00:00,,,,,,,,,11413119.563520983,0.0,7375736.141463771 
 01/24  18:00:00,,,,,,,,,13618458.010514472,0.0,7843773.856354199 
 01/24  19:00:00,,,,,,,,,14212336.578897987,0.0,7843680.401172567 
 01/24  20:00:00,,,,,,,,,0.0,0.0,9174746.171361849 
 01/24  21:00:00,,,,,,,,,3278.8084910150546,0.0,9790250.65441167 
 01/24  22:00:00,,,,,,,,,292645.1213639936,0.0,7767445.872873595 
 01/24  23:00:00,,,,,,,,,933439.7159552277,0.0,7767283.710243845 
 01/24  24:00:00,6.0796874999999995,3.0942708333333324,4.683626754947826,18.481770833333332,98.28645833333333,169.93855052258152,-17.106924632374334,53864128.49683534,1510446.7650163868,0.0,7767978.491048165 
 01/25  01:00:00,,,,,,,,,1935851.4515491563,0.0,4566240.878071144 
 01/25  02:00:00,,,,,,,,,2141166.707465687,0.0,4566240.878071144 
 01/25  03:00:00,,,,,,,,,2244338.240723769,0.0,7220343.291837355 
 01/25  04:00:00,,,,,,,,,2320297.160386189,0.0,4566240.878071144 
 01/25  05:00:00,,,,,,,,,2371612.9508701367,0.0,4566240.878071144 
 01/25  06:00:00,,,,,,,,,2435050.6060873126,0.0,7220908.503720509 
 01/25  07:00:00,,,,,,,,,2482145.0587843293,0.0,7767640.17218766 
 01/25  08:00:00,,,,,,,,,23650445.84836693,284501.9157583178,7767215.495989846 
 01/25  09:00:00,,,,,,,,,20021163.411460076,0.0,8202338.955255403 
 01/25  10:00:00,,,,,,,,,17746035.58525705,0.0,11475646.906022971 
 01/25  11:00:00,,,,,,,,,16033439.561424153,0.0,4845298.146410055 
 01/25  12:00:00,,,,,,,,,14723512.266946716,0.0,7375698.103063416 
 01/25  13:00:00,,,,,,,,,13949572.586486608,0.0,4566240.878071144 
 01/25  14:00:00,,,,,,,,,13421090.085791253,0.0,7375721.917853544 
 01/25  15:00:00,,,,,,,,,13665636.397254143,0.0,4566240.878071144 
 01/25  16:00:00,,,,,,,,,14294619.888920495,0.0,7375745.696074156 
 01/25  17:00:00,,,,,,,,,14521603.204671558,0.0,7375769.437805572 
 01/25  18:00:00,,,,,,,,,15631326.480225518,0.0,7843453.071861105 
 01/25  19:00:00,,,,,,,,,19479585.637081176,0.0,7844355.762501692 
 01/25  20:00:00,,,,,,,,,641448.0760257649,0.0,7843351.546143814 
 01/25  21:00:00,,,,,,,,,1632273.0419358322,0.0,7844072.686819011 
 01/25  22:00:00,,,,,,,,,1088148.2147539002,0.0,7767406.518535836 
 01/25  23:00:00,,,,,,,,,2577643.1145850006,0.0,8875793.223871164 
 01/25  24:00:00,4.448958333333333,3.577083333333334,4.038036918187562,20.078125,5.5,169.88151666517948,-16.89735362404249,53101811.91098017,2328892.5427877735,0.0,9173589.603749897 
 01/26  01:00:00,,,,,,,,,450127.5724438193,0.0,5133916.474361877 
 01/26  02:00:00,,,,,,,,,69962.3527072415,0.0,4566240.878071144 
 01/26  03:00:00,,,,,,,,,95456.54292600183,0.0,4566240.878071144 
 01/26  04:00:00,,,,,,,,,158784.90350044382,0.0,7220934.500958268 
 01/26  05:00:00,,,,,,,,,212510.1263354371,0.0,4566240.878071144 
 01/26  06:00:00,,,,,,,,,262156.0462403515,0.0,4566240.878071144 
 01/26  07:00:00,,,,,,,,,298978.07945083815,0.0,7767930.92185215 
 01/26  08:00:00,,,,,,,,,20638860.70731376,290765.41617826925,7767214.807025136 
